Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
173	28	406
174	366	146
175	243	129
176	226	65
177	230	217
178	469	355
179	181	264
180	56	159
181	349	210
182	299	375
183	272	495
184	477	140
185	384	33
186	463	242
187	344	26
188	339	95
189	170	395
190	191	176
191	491	317
192	30	59
193	10	164
194	57	439
195	493	337
196	218	283
197	373	272
198	248	8
199	290	131
200	163	313
201	151	440
202	404	67
203	28	195
204	80	385
205	487	205
206	20	297
207	160	167
208	78	126
209	153	273
210	407	495
211	110	326
212	144	76
213	4	170
214	217	494
215	6	410
216	212	14
217	482	221
218	32	401
219	468	240
220	270	105
221	191	323
222	15	145
223	462	162
224	50	351
225	32	50
226	122	337
227	218	296
228	270	360
229	400	56
230	377	446
231	203	103
232	437	428
233	443	297
234	209	286
235	170	263
236	224	428
237	385	64
238	356	311
239	255	360
240	393	20
241	410	331
242	324	230
243	145	386
244	293	161
245	110	408
246	415	430
247	309	60
248	419	444
249	495	417
250	313	212
251	283	445
252	26	233
253	64	73
254	235	337
255	33	399
256	317	124
257	441	279
258	147	394
259	360	318
260	180	208
261	72	35
262	32	467
263	387	205
264	500	153
265	485	160
266	236	125
267	96	46
268	25	98
269	111	321
270	363	220
271	433	496
272	301	356
273	169	386
274	242	500
275	472	390
276	162	432
277	116	73
278	446	28
279	146	46
280	290	352
281	154	429
282	388	424
283	38	401
284	333	308
285	301	108
286	465	410
287	231	445
288	86	114
289	30	470
290	275	173
291	230	476
292	236	468
293	463	485
294	389	40
295	432	164
296	166	37
297	132	459
298	193	460
299	178	426
300	331	349
301	301	62
302	282	308
303	346	117
304	182	497
305	350	179
306	430	493
307	24	33
308	163	154
309	224	64
310	112	382
311	234	222
312	269	411
313	441	311
314	90	39
315	228	115
316	164	411
317	166	139
318	69	270
319	336	464
320	362	307
321	345	490
322	403	489
323	386	91
324	472	32
325	400	429
326	376	386
327	180	458
328	5	378
329	492	374
330	37	418
331	38	39
332	242	385
333	344	124
334	100	106
335	399	12
336	166	51
337	121	205
338	409	147
339	486	262
340	457	346
341	383	30
342	464	337
343	39	190
344	47	45
345	88	368
346	3	308
347	101	347
348	242	368
349	172	129
350	161	76
351	375	370
352	400	437
353	178	458
354	177	404
355	138	233
356	176	42
357	456	143
358	169	474
359	221	314
360	334	223
361	421	338
362	477	373
363	48	268
364	106	159
365	377	94
366	57	396
367	244	222
368	133	379
369	402	207
370	451	151
371	293	273
372	455	272
373	292	372
374	304	488
375	276	303
376	67	426
377	75	158
378	460	232
379	154	106
380	41	261
381	80	289
382	106	234
383	126	330
384	204	491
385	74	241
386	491	232
387	46	225
388	384	390
389	457	150
390	195	23
391	395	209
392	219	370
393	25	29
394	470	453
395	331	246
396	21	377
397	289	309
398	143	211
399	284	36
400	213	92
401	361	177
402	74	443
403	129	12
404	319	451
405	404	238
406	184	179
407	411	163
408	22	476
409	135	484
410	42	61
411	134	150
412	285	417
413	404	81
414	18	401
415	119	258
416	29	203
417	326	459
418	491	36
419	419	137
420	381	216
421	478	225
422	130	5
423	295	371
424	478	368
425	160	380
426	226	33
427	257	359
428	336	491
429	216	356
430	97	332
431	174	494
432	285	49
433	418	359
434	50	213
435	430	177
436	458	148
437	417	27
438	406	5
439	160	122
440	353	370
441	248	404
442	85	298
443	38	489
444	446	416
445	406	217
446	261	485
447	131	319
448	381	59
449	479	479
450	74	130
451	317	290
452	204	413
453	345	392
454	401	137
455	259	279
456	179	13
457	434	70
458	200	239
459	451	238
460	151	207
461	46	72
462	408	293
463	316	387
464	480	362
465	241	246
466	400	398
467	378	212
468	36	380
469	282	391
470	21	312
471	488	284
472	253	29
473	146	222
474	169	192
475	113	380
476	250	87
477	99	159
478	449	143
479	191	428
480	13	294
481	327	419
482	383	78
483	50	257
484	138	122
485	133	426
486	185	391
487	381	158
488	138	354
489	202	30
490	103	447
491	282	268
492	312	478
493	418	43
494	315	375
495	363	254
496	177	391
497	249	81
498	393	186
499	410	315
500	462	414
