Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
185	35	48
186	89	92
187	350	98
188	85	312
189	173	390
190	312	155
191	57	24
192	447	424
193	354	430
194	7	406
195	447	475
196	88	461
197	49	381
198	181	397
199	147	216
200	258	20
201	407	477
202	88	1
203	134	28
204	479	456
205	109	412
206	411	367
207	371	301
208	250	248
209	291	95
210	5	188
211	500	446
212	328	166
213	11	212
214	206	279
215	104	112
216	63	265
217	302	102
218	198	474
219	30	222
220	299	176
221	265	450
222	445	328
223	273	315
224	338	224
225	244	287
226	186	134
227	423	211
228	464	348
229	47	304
230	490	254
231	176	473
232	31	339
233	243	478
234	378	263
235	404	197
236	114	387
237	11	16
238	2	402
239	291	105
240	222	445
241	58	101
242	390	348
243	32	453
244	73	401
245	99	460
246	252	289
247	89	252
248	431	63
249	395	241
250	351	323
251	17	302
252	9	463
253	358	201
254	434	159
255	346	36
256	428	460
257	218	209
258	223	136
259	31	182
260	247	173
261	248	59
262	476	53
263	458	228
264	47	212
265	62	101
266	106	312
267	19	210
268	83	226
269	459	173
270	357	369
271	248	304
272	498	268
273	346	362
274	56	10
275	15	238
276	95	466
277	217	61
278	414	422
279	287	11
280	178	11
281	188	349
282	396	92
283	450	424
284	454	455
285	105	182
286	157	8
287	197	430
288	488	322
289	210	391
290	28	181
291	470	288
292	239	33
293	368	1
294	81	469
295	472	37
296	140	140
297	359	353
298	243	227
299	242	277
300	251	380
301	230	50
302	481	253
303	285	266
304	472	28
305	214	202
306	40	66
307	273	327
308	320	80
309	205	493
310	260	476
311	302	71
312	263	233
313	301	61
314	433	485
315	216	427
316	123	185
317	408	183
318	244	486
319	494	490
320	39	247
321	405	280
322	263	284
323	190	178
324	492	270
325	372	230
326	497	425
327	452	205
328	393	375
329	382	495
330	15	337
331	86	361
332	231	6
333	354	61
334	128	290
335	196	109
336	291	291
337	471	190
338	129	158
339	381	494
340	426	215
341	154	483
342	106	0
343	491	362
344	392	105
345	108	259
346	308	457
347	453	396
348	255	434
349	422	245
350	76	453
351	155	458
352	350	425
353	238	73
354	338	212
355	392	252
356	307	481
357	476	100
358	166	92
359	377	289
360	138	417
361	128	34
362	395	222
363	313	174
364	388	12
365	109	371
366	303	465
367	25	202
368	351	369
369	176	148
370	357	176
371	165	262
372	338	88
373	405	9
374	22	291
375	461	65
376	24	254
377	230	79
378	123	212
379	48	168
380	340	235
381	50	157
382	283	19
383	351	330
384	443	294
385	394	215
386	416	482
387	27	159
388	236	9
389	146	214
390	282	393
391	481	94
392	459	17
393	344	230
394	106	211
395	436	178
396	336	54
397	23	395
398	261	13
399	67	162
400	295	325
401	140	148
402	12	264
403	199	407
404	234	170
405	48	298
406	323	397
407	68	110
408	367	55
409	39	403
410	224	205
411	140	331
412	117	371
413	445	459
414	244	45
415	499	346
416	88	41
417	306	403
418	407	360
419	293	299
420	81	450
421	98	423
422	286	3
423	243	175
424	188	176
425	26	91
426	121	383
427	217	84
428	440	41
429	374	299
430	7	420
431	364	358
432	21	474
433	422	11
434	129	312
435	310	453
436	41	181
437	425	328
438	77	115
439	419	178
440	378	135
441	157	366
442	210	138
443	115	222
444	76	373
445	9	443
446	89	141
447	269	1
448	306	107
449	159	83
450	472	363
451	142	320
452	394	148
453	298	331
454	370	343
455	396	338
456	409	145
457	423	376
458	166	66
459	171	355
460	313	129
461	191	497
462	296	420
463	211	408
464	172	378
465	331	308
466	495	462
467	71	175
468	435	90
469	127	326
470	102	495
471	369	200
472	267	369
473	457	350
474	431	466
475	112	426
476	455	24
477	398	146
478	198	168
479	80	38
480	366	178
481	389	452
482	23	258
483	273	122
484	476	199
485	461	289
486	478	86
487	421	139
488	455	425
489	32	94
490	213	340
491	58	203
492	320	225
493	252	154
494	133	0
495	153	180
496	146	352
497	427	360
498	146	105
499	310	96
500	343	118
