Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
275	8	434
276	414	246
277	39	226
278	431	371
279	70	117
280	179	243
281	490	100
282	458	355
283	396	395
284	310	238
285	464	425
286	383	446
287	302	292
288	329	407
289	219	53
290	272	93
291	16	404
292	96	217
293	209	63
294	71	411
295	322	473
296	95	75
297	132	113
298	47	369
299	16	23
300	33	39
301	290	359
302	38	29
303	171	56
304	241	95
305	266	433
306	21	354
307	218	311
308	404	495
309	406	481
310	486	79
311	339	87
312	84	158
313	124	270
314	127	140
315	171	129
316	74	130
317	5	352
318	344	170
319	327	73
320	53	113
321	237	295
322	54	55
323	222	458
324	55	51
325	341	471
326	324	52
327	215	296
328	256	279
329	227	409
330	306	474
331	71	210
332	66	241
333	45	217
334	490	429
335	218	125
336	40	257
337	369	51
338	268	132
339	338	38
340	97	371
341	179	166
342	314	272
343	252	329
344	53	243
345	156	12
346	268	440
347	127	153
348	469	115
349	302	405
350	243	130
351	494	387
352	307	339
353	356	251
354	137	291
355	81	134
356	402	459
357	35	340
358	260	446
359	450	304
360	243	367
361	80	200
362	275	376
363	454	240
364	71	14
365	119	11
366	447	364
367	9	421
368	288	184
369	341	85
370	211	499
371	167	222
372	174	332
373	481	405
374	47	47
375	14	230
376	423	488
377	119	232
378	169	384
379	373	138
380	489	214
381	294	268
382	26	486
383	320	183
384	243	135
385	422	385
386	123	492
387	17	164
388	443	25
389	40	417
390	137	315
391	354	8
392	18	454
393	349	12
394	368	331
395	403	408
396	167	6
397	76	52
398	481	119
399	185	19
400	261	51
401	151	124
402	78	270
403	253	218
404	67	86
405	190	70
406	71	254
407	80	428
408	282	131
409	296	83
410	370	351
411	270	1
412	378	197
413	169	377
414	391	150
415	69	163
416	258	305
417	30	415
418	365	100
419	202	29
420	232	81
421	359	199
422	465	133
423	8	172
424	294	402
425	441	126
426	250	343
427	402	258
428	221	110
429	229	399
430	413	232
431	138	243
432	482	286
433	18	11
434	346	15
435	392	134
436	455	91
437	431	282
438	17	490
439	154	311
440	465	163
441	218	466
442	162	472
443	429	411
444	127	84
445	366	415
446	283	283
447	260	275
448	4	399
449	24	306
450	465	310
451	58	460
452	77	211
453	242	434
454	2	125
455	239	308
456	32	328
457	13	68
458	337	168
459	185	83
460	352	473
461	141	362
462	314	487
463	9	169
464	226	65
465	413	335
466	242	49
467	134	326
468	270	55
469	81	414
470	272	106
471	189	16
472	61	323
473	167	37
474	85	127
475	209	288
476	481	146
477	72	317
478	399	295
479	159	221
480	378	220
481	499	273
482	277	61
483	259	439
484	32	248
485	189	119
486	257	264
487	129	179
488	444	94
489	473	118
490	294	310
491	240	429
492	427	490
493	127	500
494	6	422
495	190	122
496	17	315
497	54	437
498	245	441
499	276	400
500	192	436
