Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
382	258	86
383	295	455
384	257	337
385	402	251
386	439	311
387	225	124
388	47	54
389	51	209
390	427	18
391	314	69
392	61	4
393	103	224
394	274	131
395	47	57
396	337	59
397	479	401
398	28	398
399	1	389
400	371	29
401	354	411
402	110	262
403	238	225
404	151	63
405	450	90
406	5	285
407	11	463
408	1	109
409	147	108
410	262	152
411	280	193
412	242	443
413	412	196
414	309	220
415	45	203
416	161	254
417	30	434
418	80	142
419	483	53
420	293	295
421	156	113
422	455	45
423	410	206
424	20	98
425	175	140
426	12	276
427	43	231
428	475	247
429	376	27
430	91	209
431	82	58
432	266	217
433	438	424
434	170	114
435	105	304
436	9	272
437	230	226
438	55	87
439	268	155
440	172	434
441	421	241
442	385	46
443	329	312
444	234	1
445	406	414
446	441	287
447	470	7
448	155	139
449	38	121
450	278	103
451	448	67
452	161	32
453	182	21
454	161	466
455	45	57
456	340	96
457	73	473
458	318	271
459	335	470
460	45	250
461	491	17
462	6	142
463	269	491
464	123	258
465	246	407
466	384	302
467	62	320
468	440	129
469	479	226
470	208	4
471	402	51
472	233	78
473	272	39
474	329	27
475	464	128
476	265	55
477	72	135
478	7	228
479	244	346
480	295	325
481	428	307
482	42	168
483	199	430
484	364	130
485	38	212
486	209	287
487	204	166
488	390	392
489	111	283
490	12	153
491	317	99
492	74	493
493	45	211
494	249	265
495	360	295
496	122	110
497	405	484
498	387	424
499	315	158
500	280	122
