Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
288	210	379
289	315	402
290	47	376
291	397	166
292	38	103
293	466	135
294	309	127
295	259	45
296	62	374
297	139	136
298	344	149
299	96	450
300	218	437
301	423	138
302	417	241
303	249	152
304	317	482
305	399	479
306	301	229
307	283	305
308	334	264
309	251	239
310	353	254
311	141	497
312	263	48
313	452	193
314	151	361
315	358	106
316	29	359
317	9	87
318	185	415
319	330	479
320	474	47
321	264	207
322	123	313
323	161	412
324	390	162
325	272	281
326	131	25
327	55	458
328	129	146
329	225	180
330	253	434
331	283	29
332	265	334
333	448	435
334	369	499
335	210	326
336	323	268
337	458	67
338	193	221
339	378	72
340	72	323
341	82	234
342	354	429
343	162	64
344	377	151
345	137	180
346	26	375
347	477	30
348	114	426
349	176	5
350	126	145
351	58	307
352	151	414
353	293	247
354	77	372
355	297	325
356	388	349
357	496	271
358	126	280
359	142	406
360	360	120
361	134	479
362	231	19
363	59	376
364	403	275
365	391	322
366	6	331
367	62	489
368	383	335
369	349	133
370	235	18
371	295	162
372	486	421
373	99	270
374	441	223
375	188	26
376	75	193
377	428	70
378	22	29
379	165	285
380	101	103
381	61	116
382	446	367
383	422	391
384	84	457
385	469	319
386	15	234
387	265	30
388	155	297
389	237	310
390	184	229
391	10	422
392	158	85
393	495	144
394	445	397
395	445	430
396	316	206
397	415	317
398	278	388
399	356	486
400	461	286
401	264	99
402	158	427
403	115	326
404	323	316
405	25	175
406	128	99
407	333	41
408	385	90
409	80	98
410	434	441
411	66	434
412	299	462
413	451	61
414	220	357
415	97	199
416	362	405
417	109	472
418	293	329
419	271	403
420	62	391
421	342	351
422	440	459
423	398	287
424	175	81
425	189	33
426	315	311
427	210	378
428	439	324
429	430	186
430	385	67
431	394	410
432	275	474
433	145	139
434	443	3
435	173	65
436	80	16
437	334	29
438	176	267
439	461	15
440	86	7
441	98	251
442	304	480
443	76	291
444	268	324
445	381	232
446	273	138
447	10	451
448	327	233
449	280	4
450	18	338
451	275	70
452	231	263
453	411	99
454	284	307
455	295	34
456	317	398
457	345	259
458	9	254
459	376	159
460	457	74
461	97	445
462	278	19
463	227	108
464	289	0
465	185	174
466	322	52
467	50	129
468	5	282
469	250	159
470	99	192
471	188	106
472	206	359
473	237	264
474	428	263
475	341	420
476	318	261
477	138	271
478	181	485
479	340	118
480	70	171
481	300	461
482	46	191
483	484	407
484	35	299
485	293	8
486	352	360
487	441	446
488	234	76
489	344	180
490	448	469
491	214	463
492	304	153
493	328	361
494	156	142
495	159	173
496	220	218
497	327	379
498	275	129
499	79	20
500	94	121
