Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
243	197	343
244	71	181
245	346	488
246	26	157
247	380	44
248	252	190
249	461	317
250	206	48
251	122	459
252	429	359
253	468	425
254	494	331
255	344	32
256	151	385
257	236	318
258	46	46
259	418	163
260	174	160
261	111	377
262	440	269
263	173	194
264	476	220
265	77	390
266	106	341
267	208	471
268	90	252
269	224	136
270	57	157
271	18	465
272	243	167
273	31	39
274	444	20
275	436	447
276	315	235
277	464	375
278	411	61
279	380	238
280	104	282
281	381	54
282	273	211
283	423	13
284	407	450
285	257	452
286	2	246
287	168	171
288	412	20
289	213	317
290	23	392
291	436	266
292	405	295
293	364	227
294	329	486
295	268	2
296	285	49
297	477	119
298	401	208
299	243	288
300	393	35
301	440	375
302	447	373
303	99	359
304	161	60
305	49	471
306	453	281
307	181	458
308	61	118
309	100	194
310	37	136
311	182	76
312	372	84
313	297	414
314	131	23
315	217	265
316	266	482
317	477	423
318	462	450
319	196	2
320	195	299
321	138	335
322	353	449
323	11	123
324	99	373
325	288	51
326	334	247
327	45	316
328	423	344
329	103	280
330	64	489
331	477	180
332	445	155
333	397	130
334	71	32
335	419	339
336	422	135
337	403	260
338	299	299
339	347	131
340	43	122
341	373	90
342	468	193
343	358	345
344	197	172
345	484	74
346	249	76
347	231	32
348	53	311
349	59	46
350	251	313
351	310	374
352	453	359
353	98	112
354	318	372
355	185	113
356	116	315
357	127	118
358	144	488
359	200	48
360	157	306
361	357	172
362	191	399
363	265	89
364	417	95
365	149	236
366	431	130
367	486	378
368	103	153
369	303	272
370	391	351
371	100	470
372	247	293
373	152	458
374	17	289
375	228	79
376	470	372
377	467	462
378	346	210
379	443	381
380	66	44
381	183	280
382	493	459
383	144	385
384	390	88
385	430	137
386	450	62
387	245	366
388	66	289
389	375	448
390	197	393
391	178	357
392	5	386
393	387	348
394	126	405
395	208	207
396	233	86
397	4	274
398	276	416
399	59	199
400	34	127
401	213	119
402	384	467
403	353	232
404	408	424
405	54	444
406	247	236
407	364	67
408	334	258
409	20	253
410	392	17
411	81	130
412	353	37
413	281	332
414	66	259
415	83	385
416	460	124
417	220	148
418	32	173
419	234	263
420	310	213
421	274	314
422	183	397
423	178	156
424	233	284
425	93	111
426	463	221
427	160	478
428	65	108
429	15	79
430	107	385
431	147	276
432	295	321
433	344	167
434	187	425
435	274	420
436	12	59
437	448	443
438	473	93
439	88	342
440	179	155
441	166	374
442	108	335
443	121	345
444	212	397
445	33	160
446	95	334
447	260	471
448	368	354
449	307	135
450	95	109
451	440	432
452	458	257
453	317	234
454	39	183
455	144	106
456	357	450
457	125	11
458	48	315
459	221	93
460	337	394
461	490	233
462	177	285
463	9	333
464	214	247
465	158	29
466	456	252
467	275	290
468	294	493
469	451	102
470	256	168
471	471	193
472	148	139
473	182	3
474	461	258
475	292	345
476	190	480
477	370	473
478	456	58
479	59	492
480	68	416
481	275	338
482	422	23
483	403	253
484	370	340
485	248	479
486	454	188
487	273	117
488	143	83
489	381	350
490	476	402
491	246	494
492	222	426
493	484	69
494	486	113
495	153	343
496	370	168
497	366	70
498	99	228
499	23	346
500	239	268
