Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
183	482	61
184	427	390
185	457	232
186	192	75
187	30	419
188	57	277
189	306	118
190	341	371
191	415	435
192	7	382
193	290	299
194	327	50
195	282	184
196	47	406
197	252	398
198	310	56
199	24	291
200	360	136
201	341	443
202	290	128
203	218	162
204	348	4
205	335	382
206	74	388
207	350	272
208	266	203
209	286	151
210	65	492
211	371	22
212	156	373
213	478	313
214	355	339
215	56	153
216	103	339
217	189	251
218	130	354
219	177	223
220	298	424
221	275	429
222	397	319
223	491	153
224	412	315
225	63	216
226	11	276
227	36	326
228	291	493
229	51	270
230	26	489
231	249	254
232	455	231
233	433	484
234	350	471
235	380	308
236	410	148
237	424	498
238	216	72
239	236	7
240	281	330
241	402	268
242	465	127
243	227	372
244	246	9
245	368	203
246	145	170
247	228	346
248	290	308
249	209	364
250	413	211
251	252	264
252	270	52
253	278	220
254	264	72
255	437	403
256	290	129
257	292	472
258	55	287
259	344	79
260	394	428
261	29	439
262	357	67
263	71	317
264	64	333
265	353	1
266	112	324
267	172	79
268	37	275
269	40	117
270	103	259
271	399	52
272	431	356
273	420	386
274	236	12
275	245	4
276	184	26
277	336	193
278	139	376
279	310	200
280	308	334
281	407	398
282	66	73
283	474	382
284	451	226
285	112	99
286	122	88
287	380	305
288	275	422
289	180	456
290	294	73
291	237	346
292	146	342
293	295	73
294	294	312
295	430	166
296	134	103
297	116	445
298	224	238
299	441	442
300	331	76
301	104	470
302	41	30
303	91	155
304	473	3
305	168	20
306	340	260
307	83	445
308	385	180
309	116	76
310	456	102
311	367	26
312	230	201
313	427	426
314	363	115
315	313	168
316	70	265
317	326	422
318	404	74
319	197	233
320	252	43
321	183	305
322	316	374
323	498	280
324	87	113
325	211	91
326	83	493
327	14	234
328	362	452
329	490	14
330	87	15
331	281	112
332	144	494
333	291	39
334	85	221
335	313	313
336	417	247
337	226	432
338	490	236
339	149	473
340	15	476
341	195	397
342	463	244
343	212	383
344	375	447
345	158	274
346	329	265
347	490	463
348	104	235
349	217	295
350	288	489
351	12	308
352	353	90
353	3	408
354	458	178
355	158	285
356	8	372
357	386	163
358	214	132
359	261	207
360	193	42
361	490	160
362	349	207
363	36	55
364	80	222
365	23	55
366	42	412
367	316	272
368	21	311
369	423	134
370	147	53
371	99	118
372	487	168
373	307	450
374	280	447
375	409	80
376	316	358
377	244	18
378	237	200
379	472	358
380	280	455
381	333	74
382	207	41
383	203	402
384	463	413
385	96	401
386	308	225
387	500	14
388	448	498
389	181	208
390	433	498
391	360	18
392	323	283
393	384	83
394	410	116
395	302	487
396	490	201
397	473	499
398	467	439
399	101	31
400	295	167
401	337	389
402	22	77
403	341	157
404	468	261
405	437	278
406	274	107
407	270	177
408	373	469
409	75	482
410	113	346
411	482	194
412	75	491
413	472	367
414	339	187
415	394	137
416	214	109
417	165	172
418	200	4
419	56	370
420	198	122
421	206	394
422	232	113
423	249	353
424	200	336
425	187	232
426	419	293
427	422	374
428	477	124
429	63	104
430	166	382
431	419	337
432	496	41
433	299	211
434	79	421
435	31	119
436	371	11
437	322	176
438	63	369
439	360	484
440	118	68
441	293	242
442	230	379
443	487	61
444	218	161
445	182	29
446	117	136
447	463	386
448	493	28
449	164	359
450	224	255
451	108	7
452	297	124
453	322	139
454	354	246
455	117	146
456	19	113
457	168	309
458	276	40
459	492	431
460	395	433
461	467	351
462	194	76
463	270	185
464	134	405
465	387	361
466	29	450
467	78	282
468	363	422
469	447	187
470	16	129
471	491	59
472	373	189
473	290	123
474	114	228
475	208	300
476	185	33
477	261	168
478	221	346
479	35	271
480	431	268
481	297	351
482	215	466
483	188	328
484	36	132
485	139	115
486	292	419
487	403	81
488	227	275
489	342	263
490	130	410
491	356	124
492	344	321
493	107	470
494	356	104
495	406	323
496	468	483
497	430	353
498	333	278
499	138	174
500	359	248
