Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
223	362	488
224	394	152
225	223	391
226	249	332
227	131	265
228	490	33
229	207	156
230	15	213
231	374	140
232	301	59
233	454	351
234	398	331
235	196	209
236	291	78
237	186	5
238	221	496
239	343	219
240	283	433
241	456	222
242	392	319
243	469	244
244	431	26
245	452	260
246	167	431
247	480	170
248	267	194
249	365	426
250	474	17
251	434	494
252	302	400
253	326	280
254	292	161
255	498	435
256	191	233
257	394	151
258	103	6
259	482	361
260	463	227
261	117	469
262	399	224
263	421	18
264	313	480
265	149	408
266	259	298
267	227	88
268	451	102
269	431	338
270	475	118
271	401	42
272	25	460
273	439	95
274	260	390
275	311	322
276	92	249
277	485	64
278	498	358
279	27	318
280	165	363
281	91	63
282	73	333
283	223	175
284	314	87
285	418	58
286	252	44
287	140	400
288	331	100
289	260	173
290	129	293
291	109	288
292	461	287
293	103	25
294	139	424
295	144	155
296	191	368
297	243	363
298	130	110
299	85	392
300	104	338
301	465	26
302	494	449
303	319	321
304	297	215
305	291	208
306	369	366
307	48	372
308	355	109
309	285	40
310	393	343
311	134	69
312	398	98
313	422	482
314	33	444
315	491	329
316	178	413
317	20	28
318	467	165
319	58	70
320	250	448
321	233	224
322	27	91
323	314	141
324	200	66
325	109	496
326	216	366
327	374	52
328	433	232
329	211	296
330	276	479
331	136	28
332	29	451
333	293	55
334	323	357
335	492	367
336	159	18
337	49	450
338	44	273
339	109	114
340	61	83
341	420	486
342	459	69
343	259	50
344	86	31
345	457	386
346	243	187
347	228	487
348	295	168
349	262	300
350	106	16
351	273	384
352	132	223
353	473	319
354	248	50
355	149	265
356	145	166
357	327	305
358	362	358
359	197	461
360	285	331
361	275	36
362	209	367
363	494	155
364	253	357
365	169	161
366	253	462
367	67	245
368	419	440
369	499	464
370	360	385
371	168	19
372	300	398
373	205	450
374	54	465
375	111	137
376	102	47
377	45	231
378	339	149
379	173	434
380	320	391
381	24	236
382	89	341
383	56	30
384	411	123
385	392	225
386	492	70
387	415	255
388	13	440
389	198	124
390	56	454
391	443	382
392	245	173
393	411	162
394	190	486
395	22	179
396	55	220
397	99	328
398	331	130
399	438	269
400	138	303
401	177	142
402	144	225
403	154	305
404	413	32
405	210	230
406	282	213
407	148	455
408	68	280
409	284	220
410	210	165
411	314	199
412	157	372
413	436	444
414	85	132
415	427	447
416	272	92
417	150	460
418	208	300
419	165	455
420	270	491
421	415	377
422	33	461
423	197	66
424	60	17
425	340	2
426	234	298
427	336	257
428	464	455
429	338	293
430	349	480
431	252	2
432	125	179
433	370	125
434	469	69
435	243	443
436	492	213
437	251	374
438	1	243
439	77	380
440	356	113
441	22	307
442	492	325
443	392	67
444	457	153
445	377	286
446	12	133
447	157	324
448	150	329
449	160	289
450	98	139
451	199	461
452	130	171
453	422	237
454	271	433
455	291	14
456	227	372
457	38	137
458	103	14
459	300	297
460	257	228
461	390	40
462	352	381
463	403	257
464	440	388
465	112	305
466	161	441
467	361	152
468	376	417
469	396	180
470	317	235
471	356	39
472	88	180
473	359	197
474	75	463
475	395	68
476	125	22
477	478	372
478	39	338
479	266	98
480	229	278
481	82	229
482	111	237
483	70	116
484	60	82
485	409	125
486	4	177
487	308	478
488	492	497
489	226	395
490	309	97
491	27	456
492	463	454
493	10	305
494	133	449
495	37	97
496	392	1
497	191	323
498	295	115
499	186	402
500	156	373
