Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
240	226	110
241	223	71
242	254	422
243	336	367
244	113	139
245	186	175
246	33	89
247	472	105
248	320	198
249	143	359
250	459	479
251	13	208
252	251	435
253	91	308
254	426	40
255	214	122
256	434	177
257	298	467
258	370	167
259	301	448
260	238	296
261	214	291
262	6	469
263	163	353
264	148	381
265	452	308
266	140	352
267	117	291
268	101	220
269	330	500
270	36	411
271	225	36
272	389	108
273	472	487
274	347	133
275	183	25
276	118	450
277	475	34
278	110	417
279	267	23
280	239	189
281	139	362
282	302	402
283	339	84
284	130	39
285	255	278
286	462	111
287	428	344
288	252	40
289	461	111
290	366	406
291	356	108
292	356	413
293	158	467
294	280	255
295	439	266
296	263	236
297	487	291
298	258	313
299	248	8
300	201	431
301	371	246
302	19	312
303	427	361
304	202	64
305	119	401
306	372	271
307	83	30
308	72	451
309	89	233
310	215	8
311	230	62
312	407	89
313	422	444
314	87	474
315	300	313
316	190	389
317	328	84
318	292	393
319	214	231
320	434	221
321	442	493
322	78	220
323	17	455
324	401	283
325	238	51
326	381	405
327	78	219
328	373	268
329	11	248
330	132	477
331	346	75
332	491	356
333	415	51
334	128	433
335	174	427
336	157	8
337	66	103
338	460	446
339	204	375
340	495	80
341	213	220
342	9	378
343	313	372
344	377	245
345	460	207
346	5	118
347	126	200
348	12	233
349	60	484
350	141	216
351	83	248
352	95	375
353	269	25
354	260	345
355	78	108
356	19	468
357	264	115
358	96	62
359	156	486
360	153	447
361	115	405
362	80	394
363	269	422
364	179	371
365	333	297
366	211	229
367	105	321
368	490	225
369	469	133
370	489	17
371	465	302
372	157	26
373	281	190
374	404	294
375	216	352
376	450	252
377	466	3
378	499	8
379	298	302
380	431	75
381	445	486
382	483	160
383	298	104
384	99	412
385	222	375
386	419	266
387	82	433
388	106	284
389	295	478
390	461	116
391	496	91
392	32	492
393	140	240
394	168	362
395	124	229
396	224	102
397	248	120
398	367	403
399	108	380
400	193	245
401	228	281
402	89	97
403	36	305
404	79	227
405	478	90
406	61	273
407	389	152
408	179	453
409	408	434
410	261	65
411	49	423
412	29	164
413	233	350
414	41	53
415	372	262
416	59	487
417	328	456
418	307	218
419	324	50
420	306	292
421	142	213
422	262	210
423	176	310
424	186	373
425	178	481
426	214	427
427	266	428
428	333	425
429	32	403
430	445	410
431	319	191
432	3	351
433	500	87
434	142	44
435	335	128
436	32	371
437	239	115
438	390	80
439	31	170
440	364	443
441	0	355
442	233	463
443	359	119
444	139	2
445	419	84
446	288	475
447	68	435
448	342	8
449	365	435
450	431	188
451	347	327
452	16	308
453	363	141
454	35	235
455	19	165
456	41	309
457	67	106
458	286	389
459	302	199
460	465	465
461	307	278
462	43	453
463	127	91
464	411	76
465	185	341
466	276	469
467	30	263
468	36	398
469	247	213
470	54	233
471	94	56
472	58	68
473	210	366
474	109	125
475	460	197
476	344	339
477	251	448
478	449	254
479	398	83
480	60	132
481	362	225
482	44	410
483	445	381
484	381	393
485	268	333
486	67	333
487	102	432
488	274	271
489	401	342
490	201	295
491	88	472
492	327	100
493	445	132
494	11	488
495	170	166
496	155	202
497	438	83
498	371	234
499	43	454
500	361	496
