Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
266	370	215
267	219	384
268	233	266
269	330	204
270	474	466
271	416	33
272	275	39
273	235	69
274	381	498
275	251	144
276	368	152
277	193	366
278	287	476
279	494	103
280	266	124
281	324	214
282	395	92
283	152	151
284	464	304
285	65	340
286	401	127
287	271	465
288	463	93
289	11	64
290	33	329
291	313	54
292	87	478
293	313	100
294	155	104
295	78	457
296	372	377
297	141	165
298	429	16
299	206	266
300	12	297
301	212	402
302	52	101
303	230	457
304	369	304
305	373	120
306	37	495
307	195	26
308	43	309
309	257	340
310	74	375
311	341	452
312	10	160
313	490	156
314	443	207
315	346	459
316	317	52
317	474	411
318	493	316
319	135	99
320	343	250
321	215	183
322	182	255
323	245	141
324	122	117
325	234	81
326	182	4
327	260	283
328	224	464
329	22	359
330	45	464
331	304	161
332	208	207
333	67	340
334	431	276
335	98	186
336	125	337
337	446	151
338	397	446
339	78	183
340	98	203
341	471	273
342	255	285
343	79	346
344	450	110
345	402	399
346	485	161
347	76	8
348	405	225
349	225	114
350	213	65
351	494	218
352	346	297
353	490	376
354	253	483
355	74	138
356	138	194
357	207	317
358	211	91
359	306	241
360	14	245
361	313	354
362	153	254
363	425	337
364	20	397
365	197	113
366	326	343
367	464	396
368	25	193
369	287	163
370	459	359
371	377	195
372	297	47
373	199	71
374	108	371
375	215	271
376	131	343
377	454	256
378	79	275
379	378	189
380	53	345
381	247	168
382	400	351
383	416	123
384	76	414
385	293	270
386	367	145
387	398	247
388	22	45
389	220	342
390	145	155
391	346	441
392	410	210
393	37	89
394	435	334
395	230	309
396	398	16
397	155	64
398	203	406
399	21	8
400	300	179
401	479	407
402	469	492
403	313	390
404	151	302
405	57	393
406	161	48
407	4	461
408	347	477
409	291	291
410	34	120
411	38	144
412	337	187
413	216	41
414	146	403
415	218	360
416	391	32
417	332	240
418	397	127
419	65	424
420	412	258
421	13	438
422	137	236
423	259	244
424	330	104
425	462	252
426	329	399
427	129	345
428	44	463
429	241	290
430	278	317
431	210	195
432	431	349
433	355	385
434	424	356
435	361	349
436	424	181
437	408	145
438	192	482
439	449	403
440	140	380
441	310	317
442	412	16
443	92	265
444	82	277
445	57	455
446	291	198
447	467	228
448	396	331
449	66	412
450	465	62
451	174	371
452	196	168
453	76	136
454	90	126
455	175	259
456	445	420
457	111	282
458	17	395
459	284	460
460	406	388
461	7	134
462	17	178
463	223	380
464	150	10
465	498	346
466	72	207
467	244	399
468	128	145
469	367	485
470	231	87
471	306	332
472	306	170
473	156	397
474	20	37
475	327	192
476	363	387
477	449	378
478	427	463
479	481	274
480	449	242
481	202	162
482	443	333
483	74	44
484	11	364
485	146	219
486	157	362
487	475	347
488	173	401
489	253	366
490	435	20
491	107	422
492	186	190
493	256	191
494	135	342
495	4	236
496	439	216
497	242	292
498	410	57
499	436	120
500	26	406
