Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
167	138	190
168	494	102
169	254	16
170	389	100
171	309	419
172	331	268
173	497	259
174	148	130
175	466	186
176	378	389
177	424	371
178	360	199
179	135	88
180	323	472
181	319	77
182	103	287
183	219	401
184	379	249
185	354	255
186	68	358
187	221	416
188	277	220
189	464	304
190	443	189
191	275	340
192	61	253
193	38	73
194	126	252
195	493	260
196	202	252
197	421	361
198	235	158
199	126	165
200	19	384
201	227	467
202	443	172
203	27	38
204	418	374
205	467	312
206	119	286
207	443	6
208	437	355
209	488	123
210	282	345
211	103	48
212	114	282
213	226	174
214	372	255
215	134	277
216	154	416
217	269	91
218	325	236
219	274	273
220	418	362
221	235	228
222	473	147
223	411	487
224	222	173
225	460	92
226	238	368
227	425	199
228	450	15
229	2	338
230	163	253
231	348	49
232	474	395
233	454	331
234	229	132
235	336	123
236	394	458
237	73	258
238	8	391
239	448	101
240	83	330
241	215	315
242	111	100
243	246	471
244	53	44
245	92	446
246	462	215
247	202	308
248	125	13
249	334	156
250	370	336
251	415	106
252	417	73
253	365	376
254	429	29
255	151	183
256	142	86
257	95	394
258	219	210
259	184	142
260	221	104
261	420	353
262	326	97
263	455	396
264	204	102
265	38	302
266	169	211
267	42	256
268	10	265
269	73	321
270	145	459
271	445	84
272	473	343
273	19	199
274	84	259
275	183	2
276	203	69
277	487	180
278	15	243
279	197	170
280	262	132
281	275	268
282	249	14
283	74	123
284	151	226
285	238	96
286	267	473
287	83	170
288	103	144
289	484	362
290	430	196
291	15	360
292	203	454
293	373	315
294	492	389
295	344	6
296	304	219
297	331	321
298	436	391
299	200	271
300	268	292
301	477	473
302	110	252
303	146	321
304	14	173
305	66	282
306	185	365
307	281	37
308	377	415
309	234	411
310	424	162
311	143	291
312	285	114
313	70	492
314	260	378
315	432	281
316	245	441
317	488	487
318	190	368
319	43	435
320	138	252
321	417	123
322	480	496
323	410	373
324	335	249
325	306	387
326	178	80
327	167	431
328	118	212
329	435	80
330	453	403
331	116	249
332	418	288
333	44	439
334	231	283
335	12	425
336	363	347
337	270	317
338	149	212
339	159	221
340	139	393
341	403	427
342	329	50
343	316	346
344	164	48
345	447	148
346	452	283
347	420	288
348	76	92
349	498	397
350	154	351
351	118	218
352	28	62
353	434	59
354	229	27
355	113	452
356	305	424
357	416	480
358	150	370
359	321	473
360	241	298
361	204	23
362	394	227
363	345	25
364	461	250
365	281	193
366	87	315
367	255	260
368	427	144
369	297	311
370	462	345
371	185	450
372	301	61
373	315	262
374	122	230
375	239	263
376	117	277
377	383	301
378	121	336
379	218	103
380	269	300
381	402	425
382	361	309
383	145	9
384	306	478
385	324	299
386	290	460
387	116	116
388	51	164
389	149	254
390	425	209
391	457	184
392	17	442
393	239	342
394	179	97
395	194	182
396	148	423
397	448	458
398	8	359
399	337	441
400	365	92
401	61	17
402	359	57
403	476	368
404	429	231
405	43	203
406	444	278
407	188	218
408	116	391
409	105	271
410	317	393
411	257	434
412	200	438
413	85	420
414	266	381
415	211	47
416	255	153
417	129	223
418	21	213
419	163	138
420	263	402
421	201	121
422	268	297
423	474	365
424	42	360
425	394	479
426	484	493
427	218	51
428	480	305
429	55	207
430	73	180
431	471	333
432	82	470
433	228	441
434	326	393
435	402	373
436	335	460
437	406	286
438	188	19
439	185	139
440	379	230
441	92	123
442	336	61
443	217	239
444	496	127
445	179	480
446	73	454
447	152	320
448	405	491
449	138	461
450	32	454
451	247	37
452	379	325
453	19	242
454	198	85
455	21	69
456	161	19
457	270	126
458	230	147
459	223	217
460	208	144
461	358	165
462	110	289
463	117	48
464	237	306
465	213	338
466	98	145
467	81	108
468	82	59
469	478	297
470	495	29
471	7	202
472	376	386
473	71	176
474	227	196
475	30	225
476	32	239
477	69	454
478	236	165
479	57	69
480	41	144
481	390	392
482	186	104
483	112	83
484	86	365
485	299	27
486	480	273
487	498	97
488	467	132
489	221	226
490	90	40
491	263	13
492	334	436
493	368	304
494	200	450
495	489	452
496	236	378
497	181	212
498	160	359
499	379	471
500	485	87
