Traveling Repairman Problem (TRP) Instances based on uniform distribution. Designed by Amir Salehipour, University of Antwerp, 2006.
Number-of-machines: 500
Lowest range: 0
Highest range: 500

No.	x-Coor	y-Coor
330	416	173
331	69	380
332	196	8
333	22	190
334	131	7
335	430	311
336	48	451
337	405	288
338	437	247
339	349	307
340	308	417
341	283	281
342	239	21
343	401	248
344	5	328
345	377	20
346	431	311
347	174	299
348	369	303
349	396	208
350	410	392
351	421	436
352	265	376
353	351	459
354	409	353
355	33	34
356	423	295
357	178	415
358	136	159
359	323	14
360	489	375
361	183	428
362	235	293
363	121	64
364	387	408
365	291	303
366	46	449
367	182	404
368	492	149
369	110	107
370	193	293
371	405	133
372	115	351
373	310	37
374	470	287
375	371	122
376	304	372
377	311	351
378	50	71
379	183	482
380	455	341
381	285	362
382	1	412
383	130	89
384	234	384
385	470	498
386	116	213
387	151	169
388	315	418
389	299	416
390	56	86
391	124	451
392	431	2
393	337	187
394	306	485
395	460	377
396	228	255
397	36	39
398	441	408
399	10	381
400	447	334
401	294	164
402	207	149
403	285	225
404	407	473
405	340	88
406	412	127
407	493	399
408	302	89
409	415	101
410	134	269
411	381	86
412	316	449
413	279	251
414	236	455
415	396	183
416	42	393
417	26	403
418	198	29
419	151	395
420	226	133
421	208	355
422	258	375
423	215	379
424	306	98
425	275	24
426	367	44
427	204	463
428	281	358
429	328	183
430	458	460
431	189	417
432	383	97
433	185	277
434	26	172
435	420	291
436	60	155
437	255	284
438	18	181
439	356	320
440	281	134
441	227	151
442	43	325
443	12	380
444	140	62
445	75	286
446	382	222
447	119	19
448	285	120
449	371	116
450	328	284
451	90	42
452	154	438
453	412	207
454	320	290
455	309	164
456	21	443
457	159	444
458	401	14
459	220	220
460	360	278
461	489	273
462	488	429
463	244	440
464	18	279
465	261	14
466	448	467
467	490	291
468	201	20
469	189	223
470	493	335
471	295	373
472	272	410
473	38	129
474	386	406
475	69	385
476	365	364
477	119	127
478	456	163
479	449	148
480	306	31
481	108	330
482	429	209
483	274	195
484	351	81
485	172	195
486	72	343
487	366	420
488	234	64
489	407	201
490	145	187
491	128	291
492	29	322
493	90	93
494	172	392
495	448	126
496	324	472
497	248	190
498	21	392
499	425	431
500	205	439
